customerID,CLV,cost_discount,cost_outreach,churn_prob,actual_churn,value_at_risk,ev_discount,ev_outreach,recommended_action,expected_value
0876-WDUUZ,1655.6600000000003,51.24000000000001,15.0,0.8368462,1,1385.5327794920001,433.6964728222,192.8299169238,discount,433.6964728222
8778-LMWTJ,1786.04,44.91,15.0,0.7655124,0,1367.2357668959999,433.6225184135999,190.08536503439998,discount,433.6225184135999
1731-TVIUK,1708.6,56.1,15.0,0.81624055,1,1394.62860373,432.0200113054999,194.19429055949996,discount,432.0200113054999
7534-BFESC,2808.54,45.66,15.0,0.48584813,1,1364.5239070302,431.9233674605699,189.67858605452997,discount,431.9233674605699
3030-YDNRM,1650.29,44.91,15.0,0.8234592,0,1358.946483168,430.7212691087999,188.84197247519998,discount,430.7212691087999
2501-XWWTZ,1770.93,42.120000000000005,15.0,0.76120013,0,1348.0321462209,429.691251177315,187.204821933135,discount,429.691251177315
8699-ASUFO,1599.2600000000002,44.64000000000001,15.0,0.84640473,1,1353.6212284998003,429.12742997493007,188.04318427497,discount,429.12742997493007
7879-CGSFV,7973.650000000001,60.540000000000006,15.0,0.17514206,0,1396.521486719,428.24252035164994,194.47822300784998,discount,428.24252035164994
2482-CZGBB,1748.0,42.0,15.0,0.7680106,1,1342.4825288,427.8688850799999,186.37237932,discount,427.8688850799999
0432-CAJZV,1543.7300000000002,54.42,15.0,0.8907372,0,1375.0577377560003,426.8502082146,191.25866066340004,discount,426.8502082146
5760-FXFVO,1631.8300000000002,47.370000000000005,15.0,0.82986504,0,1354.1986682232002,426.59953387812,188.12980023348,discount,426.59953387812
6630-UJZMY,1506.85,49.95,15.0,0.90303326,0,1360.7356678309998,426.30748374084993,189.11035017465,discount,426.30748374084993
7395-XWZOY,1957.55,33.0,15.0,0.66975886,0,1311.086456393,425.8802597375499,181.66296845895,discount,425.8802597375499
8541-QVFKM,1690.6,44.1,15.0,0.793709,0,1341.8444353999998,425.5455523899999,186.27666530999997,discount,425.5455523899999
0134-XWXCE,5064.45,44.91,15.0,0.26501548,0,1342.157647686,424.84517669010006,186.32364715289998,discount,424.84517669010006
2323-ARSVR,9986.25,66.63,15.0,0.14053646,0,1403.432223675,424.57127828625,195.51483355125,discount,424.57127828625
4229-CZMLL,1548.36,44.940000000000005,15.0,0.8655493,1,1340.1819141479998,424.12366995179997,186.02728712219997,discount,424.12366995179997
2865-TCHJW,1630.68,53.52,15.0,0.8367329,1,1364.443605372,424.0352618802,189.6665408058,discount,424.0352618802
9334-GWGOW,1563.09,44.91,15.0,0.85601664,0,1338.0310498176,423.40086743615996,185.70465747264,discount,423.40086743615996
8593-WHYHV,1493.12,51.17999999999999,15.0,0.90643626,1,1353.4181085312,422.5163379859199,188.01271627967998,discount,422.5163379859199
9840-DVNDC,1622.25,48.3,15.0,0.8216256,1,1332.8821295999999,418.20874535999997,184.93231944,discount,418.20874535999997
4402-FTBXC,5960.12,53.88,15.0,0.22500429,0,1341.0525689147998,415.4883991201799,186.15788533721997,discount,415.4883991201799
4927-WWOOZ,1488.3300000000002,54.870000000000005,15.0,0.9005478,0,1340.3123071740001,414.23930751090006,186.04684607610002,discount,414.23930751090006
4619-EVPHY,4043.5,54.6,15.0,0.330079,0,1334.6744365,412.536052775,185.201165475,discount,412.536052775
4701-AHWMW,3763.82,32.730000000000004,15.0,0.3375287,1,1270.3972716340002,411.9090450719,175.5595907451,discount,411.9090450719
9909-DFRJA,4775.75,57.50999999999999,15.0,0.2803417,0,1338.841873775,411.08465582125,185.82628106625,discount,411.08465582125
5696-CEIQJ,9371.1,61.89000000000001,15.0,0.14392656,0,1348.7501864160001,410.1725652456,187.31252796240003,discount,410.1725652456
9611-CTWIH,1528.5300000000002,53.67,15.0,0.8650105,1,1322.1944995650001,409.09807484775007,183.32917493475003,discount,409.09807484775007
1530-ZTDOZ,2656.11,24.39,15.0,0.46592277,0,1237.5421286247001,408.749745018645,170.631319293705,discount,408.749745018645
2034-GDRCN,1469.9600000000005,54.24000000000001,15.0,0.89476967,1,1315.2756241132004,406.10646843962013,182.29134361698007,discount,406.10646843962013
5236-XMZJY,3395.51,35.79,15.0,0.37143758,0,1261.2200172658002,405.63700604302994,174.18300258987,discount,405.63700604302994
7218-HKQFK,1523.98,56.52,15.0,0.86604786,1,1319.8396176828,405.42386618897996,182.97594265241997,discount,405.42386618897996
5022-JNQEQ,1739.7399999999998,45.51,15.0,0.7382674,0,1284.3933264759999,404.02766426659997,177.65899897139997,discount,404.02766426659997
7581-EBBOU,5908.3,42.09,15.0,0.21569975,0,1274.418832925,403.95659152375003,176.16282493875002,discount,403.95659152375003
9720-JJJOR,3958.5,36.18,15.0,0.31757477,0,1257.119727045,403.81190446575,173.56795905675,discount,403.81190446575
5934-TSSAU,2787.2200000000003,45.18,15.0,0.4601065,0,1282.41803893,403.6663136255,177.3627058395,discount,403.6663136255
4489-SNOJF,3608.95,43.35,15.0,0.35374367,1,1276.6432178465,403.47512624627495,176.49648267697498,discount,403.47512624627495
0970-ETWGE,1379.0699999999997,53.73,15.0,0.9451943,1,1303.489103301,402.49118615534985,180.52336549514996,discount,402.49118615534985
6175-IRFIT,1560.35,47.25,15.0,0.82335407,0,1284.7205231245,402.402183093575,177.70807846867498,discount,402.402183093575
7952-OBOYL,1538.2899999999995,53.91,15.0,0.84527695,0,1300.2810794154996,401.1883777954248,180.04216191232493,discount,401.1883777954248
8266-VBFQL,1658.4100000000003,54.24000000000001,15.0,0.7809502,0,1295.1356211820002,399.05746741370007,179.27034317730002,discount,399.05746741370007
8873-GLDMH,1464.7399999999998,44.31,15.0,0.8621947,0,1262.8910648779997,397.7018727072999,174.43365973169998,discount,397.7018727072999
4806-KEXQR,1474.86,47.940000000000005,15.0,0.8624432,1,1271.9829779519998,397.25404228319996,175.79744669279995,discount,397.25404228319996
5167-ZFFMM,1399.0899999999997,54.50999999999999,15.0,0.91971636,1,1286.7659621123996,395.85808673933985,178.01489431685997,discount,395.85808673933985
1143-NMNQJ,1403.88,51.42,15.0,0.90473336,1,1270.1370694368002,393.12797430288,175.52056041552,discount,393.12797430288
2545-EBUPK,1396.37,50.42999999999999,15.0,0.9061258,0,1265.286883346,392.4204091710999,174.79303250189997,discount,392.4204091710999
8752-STIVR,1440.75,47.400000000000006,15.0,0.8698858,1,1253.28796635,391.2507882225,172.9931949525,discount,391.2507882225
1016-DJTSV,1576.5300000000002,41.82000000000001,15.0,0.7827449,0,1234.020817197,390.08728601895,170.10312257955002,discount,390.08728601895
1475-VWVDO,1569.11,44.940000000000005,15.0,0.7893897,0,1238.639272167,388.58374525844994,170.79589082504998,discount,388.58374525844994
2432-TFSMK,3783.4,53.75999999999999,15.0,0.33324388,0,1260.794895592,387.5182134572,174.1192343388,discount,387.5182134572
1069-XAIEM,1309.7699999999998,51.03,15.0,0.95534474,1,1251.2818801097999,386.91865803842995,172.69228201646996,discount,386.91865803842995
3722-WPXTK,1360.5899999999997,53.00999999999999,15.0,0.91881394,1,1250.1290586245998,384.5351705186099,172.51935879368997,discount,384.5351705186099
2959-MJHIC,1464.44,48.21,15.0,0.8436777,1,1235.515370988,384.2203798458,170.3273056482,discount,384.2203798458
7603-USHJS,1933.4,44.25,15.0,0.6329151,1,1223.67805434,384.03731901899994,168.55170815099999,discount,384.03731901899994
3982-XWFZQ,2927.25,30.15,15.0,0.40385857,1,1182.1949990325,383.61824966137493,162.329249854875,discount,383.61824966137493
1077-HUUJM,1495.77,42.63,15.0,0.80940354,0,1210.6815330258,381.10853655903,166.60222995387,discount,381.10853655903
8258-GSTJK,1346.55,46.2,15.0,0.90630424,1,1220.383974372,380.93439103019995,168.05759615579996,discount,380.93439103019995
7410-YTJIK,1567.23,45.27,15.0,0.77617866,1,1216.4504813118,380.48766845913,167.46757219677,discount,380.48766845913
6376-GAHQE,1420.24,46.71,15.0,0.85790616,1,1218.4326446784,379.74142563744,167.76489670175997,discount,379.74142563744
0923-PNFUB,1453.25,50.25,15.0,0.8429352,1,1224.9955794,378.49845279,168.74933690999998,discount,378.49845279
1658-TJVOA,1517.94,44.46,15.0,0.7954243,0,1207.406361942,378.13222667969995,166.1109542913,discount,378.13222667969995
6797-LNAQX,9218.7,58.98,15.0,0.13527013,1,1247.014747431,377.47516160084996,172.05221211465,discount,377.47516160084996
6322-HRPFA,3828.54,35.760000000000005,15.0,0.30672556,0,1174.3110754824,375.24887641884,161.14666132236,discount,375.24887641884
0258-NOKBL,1570.2100000000005,54.24000000000001,15.0,0.7809502,0,1226.2558135420004,374.94953473970014,168.93837203130005,discount,374.94953473970014
1707-HABPF,6317.55,54.78,15.0,0.19394553,0,1225.2605830515001,374.06120406802506,168.789087457725,discount,374.06120406802506
8361-LTMKD,1377.96,44.64000000000001,15.0,0.8679127,1,1195.948984092,373.9421444322,164.39234761379998,discount,373.9421444322
3780-DDGSE,3842.32,45.63,15.0,0.31043446,0,1192.7885343472,371.84598702152005,163.91828015208003,discount,371.84598702152005
1628-BIZYP,1309.0,51.0,15.0,0.9209103,0,1205.4715827,370.91505394499995,165.820737405,discount,370.91505394499995
6230-BSUXY,1309.0,51.0,15.0,0.9209103,1,1205.4715827,370.91505394499995,165.820737405,discount,370.91505394499995
2202-CUYXZ,1306.6899999999998,50.91,15.0,0.9209103,1,1203.3442799069999,370.26049796744996,165.50164198604998,discount,370.26049796744996
4501-UYKBC,4913.75,41.46,15.0,0.23938599,0,1176.2829083625,370.23901792687496,161.442436254375,discount,370.23901792687496
2070-FNEXE,1604.48,45.870000000000005,15.0,0.73826355,1,1184.529100704,368.7151852464,162.6793651056,discount,368.7151852464
7654-YWJUF,5561.25,50.55,15.0,0.21531539,0,1197.4227126375,368.5479494231249,164.613406895625,discount,368.5479494231249
8083-YTZES,1335.9899999999998,44.61,15.0,0.8807781,1,1176.7107338189999,367.23875683664994,161.50661007284995,discount,367.23875683664994
6680-WKXRZ,1287.16,44.64000000000001,15.0,0.90962106,1,1170.8278435896,365.14974525636,160.62417653844,discount,365.14974525636
1320-HTRDR,1307.8,45.3,15.0,0.89668393,1,1172.683243654,365.1391352788999,160.90248654809997,discount,365.1391352788999
1448-PWKYE,1232.0,48.0,15.0,0.9579816,1,1180.2333312,365.08166592,162.03499968,discount,365.08166592
2077-MPJQO,1618.81,45.24000000000001,15.0,0.72160095,0,1168.1348338695,363.6071918543249,160.220225080425,discount,363.6071918543249
2514-GINMM,1224.3,47.7,15.0,0.9590602,1,1174.17740286,363.262091001,161.12661042899998,discount,363.262091001
7690-KPNCU,6441.849999999999,43.83,15.0,0.18053724,0,1162.9938194939998,363.2178368228999,159.44907292409997,discount,363.2178368228999
1097-FSPVW,3240.57,32.730000000000004,15.0,0.3486258,0,1129.746308706,362.6812080471,154.4619463059,discount,362.6812080471
1980-KXVPM,1336.9699999999998,45.03,15.0,0.8708393,1,1164.2860189209998,362.47010662234993,159.64290283814995,discount,362.47010662234993
8676-TRMJS,1289.1,45.0,15.0,0.90214056,1,1162.949395896,362.03228856359993,159.44240938439995,discount,362.03228856359993
4713-LZDRV,1341.2899999999995,47.76,15.0,0.8721053,1,1169.7461178369995,361.65114124294985,160.46191767554993,discount,361.65114124294985
8821-XNHVZ,1232.7699999999998,48.03,15.0,0.9468,1,1167.1866359999997,360.4853225999999,160.07799539999993,discount,360.4853225999999
6372-RFVNS,1213.5199999999998,47.28,15.0,0.95915174,1,1163.9498195247998,360.1024368336799,159.59247292871996,discount,360.1024368336799
9209-NWPGU,4344.150000000001,39.24000000000001,15.0,0.26216757,0,1138.8952492155001,359.373337225425,155.83428738232504,discount,359.373337225425
6421-SZVEM,4309.2,49.71,15.0,0.2711249,0,1168.33141908,359.20599667799996,160.249712862,discount,359.20599667799996
2737-YNGYW,1344.0199999999998,48.33,15.0,0.8656155,1,1163.4045443099997,358.8615905084999,159.51068164649993,discount,358.8615905084999
2254-DLXRI,1218.91,47.49000000000001,15.0,0.949293,0,1157.1027306300002,357.4959557205,158.5654095945,discount,357.4959557205
4090-KPJIP,1291.68,44.970000000000006,15.0,0.88975537,0,1149.2792163216002,357.27772571255997,157.39188244823998,discount,357.27772571255997
3466-WAESX,2078.74,41.46,15.0,0.5479612,0,1139.068864888,357.2141027108,155.8603297332,discount,357.2141027108
9643-AVVWI,1393.3,48.0,15.0,0.8304816,0,1157.11001328,356.988504648,158.56650199199998,discount,356.988504648
9507-EXLTT,1221.9899999999998,47.61,15.0,0.9459745,1,1155.9713792549999,356.9799827392499,158.39570688824998,discount,356.9799827392499
0106-UGRDO,10966.85,69.60000000000001,15.0,0.11111278,0,1218.5571913429999,356.89501697004994,167.78357870145,discount,356.89501697004994
9878-TNQGW,1336.8300000000002,48.57000000000001,15.0,0.8656155,1,1157.1807688650001,356.44326910275,158.57711532975,discount,356.44326910275
2867-UIMSS,1239.7,48.3,15.0,0.93265057,1,1156.206911629,356.37241907014993,158.43103674434997,discount,356.37241907014993
2609-IAICY,1188.11,46.290000000000006,15.0,0.9681769,1,1150.300656659,356.3152298306499,157.54509849884997,discount,356.3152298306499
5524-KHNJP,4247.3,44.85,15.0,0.2695996,0,1145.07038108,355.92463337799995,156.760557162,discount,355.92463337799995
2746-DIJLO,3715.2,33.78,15.0,0.29943267,0,1112.4522555839999,355.57828945439996,151.8678383376,discount,355.57828945439996
3413-CSSTH,3039.63,33.42,15.0,0.36525625,0,1110.2438551875,355.16534931562495,151.536578278125,discount,355.16534931562495
4016-BJKTZ,5422.650000000001,65.34,15.0,0.22144514,0,1200.8194884210002,354.94682094735003,165.12292326315,discount,354.94682094735003
3489-VSFRD,4728.75,36.150000000000006,15.0,0.23539516,0,1113.12486285,353.44370199749994,151.96872942749997,discount,353.44370199749994
8443-ZRDBZ,1414.02,45.63,15.0,0.804743,1,1137.9226968599999,352.64294390099997,155.688404529,discount,352.64294390099997
0235-KGSLC,1317.4699999999998,51.33,15.0,0.87517005,1,1153.0102857734998,352.223600020725,157.95154286602497,discount,352.223600020725
0431-APWVY,4761.349999999999,54.06,15.0,0.24350277,1,1159.4019139395,351.7306698788249,158.91028709092498,discount,351.7306698788249
2408-PSJVE,3815.41,37.14,15.0,0.2902581,0,1107.453657321,350.46878006235,151.11804859814998,discount,350.46878006235
9248-OJYKK,1177.3300000000002,45.870000000000005,15.0,0.95991886,1,1130.1412714438002,349.6794450053301,154.52119071657003,discount,349.6794450053301
6968-URWQU,3743.55,33.81,15.0,0.29208913,0,1093.4502626115,348.89759191402493,149.017539391725,discount,348.89759191402493
7912-SYRQT,1634.39,45.06,15.0,0.68846905,1,1125.2269306295002,348.769425720325,153.78403959442502,discount,348.769425720325
7817-BOQPW,1254.2199999999998,45.33,15.0,0.89668393,1,1124.6389186845997,348.2936215396099,153.69583780268997,discount,348.2936215396099
1036-GUDCL,5801.719999999999,47.43,15.0,0.19486818,0,1130.5706172695998,348.2697160443599,154.58559259043997,discount,348.2697160443599
0958-YHXGP,1503.86,41.940000000000005,15.0,0.7385748,0,1110.713098728,346.8095845548,151.60696480919998,discount,346.8095845548
7198-GLXTC,1281.25,47.400000000000006,15.0,0.87618506,1,1122.6121081249998,345.5142378437499,153.39181621874997,discount,345.5142378437499
7235-NXZCP,1234.24,44.91,15.0,0.90214056,1,1113.4579647744,344.80028767104,152.01869471615998,discount,344.80028767104
5574-NXZIU,9670.55,65.52000000000001,15.0,0.12083076,0,1168.499906118,343.4549671412999,160.27498591769995,discount,343.4549671412999
7571-YXDAD,1225.71,44.940000000000005,15.0,0.90482664,1,1109.0550609144,343.22927132004,151.35825913716,discount,343.22927132004
5402-HTOTQ,1671.6699999999998,33.18,15.0,0.64040077,0,1070.5387551858998,341.5085643150649,145.58081327788497,discount,341.5085643150649
8775-ERLNB,1144.2199999999998,44.58,15.0,0.958992,0,1097.2978262399997,339.47423918399994,149.59467393599996,discount,339.47423918399994
6856-RAURS,1214.61,44.940000000000005,15.0,0.90214056,0,1095.7489455815999,338.5721309535599,149.36234183723997,discount,338.5721309535599
9586-JGQKH,9324.35,63.24000000000001,15.0,0.12306412,0,1147.492927322,338.3825245627,157.1239390983,discount,338.3825245627
4415-IJZTP,1147.3,44.7,15.0,0.9531981,1,1093.60418013,338.06146304550003,149.0406270195,discount,338.06146304550003
7180-PISOG,1147.3,44.7,15.0,0.9531981,1,1093.60418013,338.06146304550003,149.0406270195,discount,338.06146304550003
6227-HWPWX,1988.4,41.400000000000006,15.0,0.54515415,1,1083.98451186,337.9945791509999,147.597676779,discount,337.9945791509999
3707-GNWHM,1143.45,44.55,15.0,0.9545759,1,1091.509812855,337.47843449925,148.72647192825,discount,337.47843449925
0536-ACXIP,10794.3,65.73,15.0,0.106480815,0,1149.3858613545,336.55505147407496,157.407879203175,discount,336.55505147407496
2919-HBCJO,1437.36,45.99000000000001,15.0,0.758356,1,1090.03058016,335.520703056,148.504587024,discount,335.520703056
6910-HADCM,1175.7899999999995,45.81,15.0,0.9256411,1,1088.3595489689994,335.11584213914983,148.25393234534994,discount,335.11584213914983
3229-USWAR,4646.1,47.970000000000006,15.0,0.23540705,0,1093.724695005,334.83364325175,149.05870425075,discount,334.83364325175
0330-IVZHA,1337.43,41.970000000000006,15.0,0.8048995,1,1076.496738285,334.80385839974997,146.47451074275,discount,334.80385839974997
0581-BXBUB,1365.35,43.650000000000006,15.0,0.789554,0,1078.0175539,333.656143865,146.70263308499997,discount,333.656143865
5196-SGOAK,1165.7800000000002,45.42,15.0,0.9256411,1,1079.0938815580002,332.26285854530005,146.86408223370003,discount,332.26285854530005
2541-YGPKE,4292.15,38.220000000000006,15.0,0.24578588,0,1054.949864842,331.01245269469996,143.2424797263,discount,331.01245269469996
3324-OIRTO,9800.0,62.790000000000006,15.0,0.11475431,0,1124.592238,330.81728329999993,153.68883569999997,discount,330.81728329999993
6047-YHPVI,1320.58,41.82000000000001,15.0,0.8048995,1,1062.9341817099998,330.2069635985,144.44012725649998,discount,330.2069635985
6705-LXORM,1311.3199999999997,42.03,15.0,0.80976444,0,1061.8603054607997,329.62110691128,144.27904581911997,discount,329.62110691128
3519-ZKXGG,1348.8399999999997,45.51,15.0,0.7928185,1,1069.3853055399998,328.77485693899985,145.40779583099996,discount,328.77485693899985
8401-EMUWF,4057.66,41.64000000000001,15.0,0.2603874,0,1056.5635374839999,328.15723811939995,143.4845306226,discount,328.15723811939995
9822-BIIGN,4862.54,43.11,15.0,0.21709199,0,1055.6184850546001,326.35646976911,143.34277275819,discount,326.35646976911
0004-TLHLJ,1345.0100000000002,44.34,15.0,0.786463,1,1057.8005996300003,325.89020987050003,143.67008994450003,discount,325.89020987050003
2368-GAKKQ,10666.85,68.19000000000001,15.0,0.1049733,0,1119.734445105,323.71705578675,152.96016676575,discount,323.71705578675
4581-LNWUM,1357.16,29.49,15.0,0.74308497,0,1008.4851978852,323.47981925982,136.27277968278,discount,323.47981925982
0707-HOVVN,7024.65,45.3,15.0,0.14943518,0,1049.729837187,322.10544301544996,142.45947557805,discount,322.10544301544996
5159-YFPKQ,1252.2699999999998,45.48,15.0,0.8379238,1,1049.3068370259998,321.7773929590999,142.39602555389996,discount,321.7773929590999
3470-OBUET,6644.4,44.400000000000006,15.0,0.15728056,0,1045.034952864,321.36223350239993,141.7552429296,discount,321.36223350239993
5136-RGMZO,3191.27,42.63,15.0,0.32484183,0,1036.6579868241,320.20029538843494,140.498698023615,discount,320.20029538843494
9389-ACWBI,1327.68,41.970000000000006,15.0,0.77504855,0,1029.016458864,318.18576060239997,139.35246882959999,discount,318.18576060239997
7032-LMBHI,3899.45,38.790000000000006,15.0,0.26087514,0,1017.269564673,317.25434763554995,137.59043470095,discount,317.25434763554995
9633-DENPU,3567.24,35.160000000000004,15.0,0.28177482,0,1005.1584088967999,316.6454431138799,135.77376133451997,discount,316.6454431138799
9940-RHLFB,1159.62,45.18,15.0,0.8892523,1,1031.194752126,315.73816324409995,139.6792128189,discount,315.73816324409995
7838-LAZFO,5488.7,47.28,15.0,0.18896078,0,1037.149033186,315.72216161509994,140.57235497789998,discount,315.72216161509994
5533-RJFTJ,1887.98,18.12,15.0,0.50177604,0,947.3431279992,313.45009479972,127.10146919988,discount,313.45009479972
2325-NBPZG,1307.1699999999998,44.73,15.0,0.78044045,0,1020.1683430264998,312.3289200592749,138.02525145397496,discount,312.3289200592749
8375-DKEBR,1071.84,41.76,15.0,0.9406957,1,1008.2752790879999,311.1363476808,136.24129186319996,discount,311.1363476808
4973-RLZVI,4100.2,44.790000000000006,15.0,0.24787311,0,1016.3293256219999,310.92526396769995,137.4493988433,discount,310.92526396769995
1820-TQVEV,1071.07,41.73,15.0,0.9406957,1,1007.550943399,310.91283018965,136.13264150984998,discount,310.91283018965
1853-UDXBW,1078.0,42.0,15.0,0.93393624,1,1006.7832667199999,310.3741433519999,136.01749000799998,discount,310.3741433519999
0379-DJQHR,7351.0,48.81,15.0,0.13956128,0,1025.9149692800002,310.260239248,138.887245392,discount,310.260239248
5542-TBBWB,1076.46,41.940000000000005,15.0,0.93393624,0,1005.3450049104,309.93075171863995,135.80175073656,discount,309.93075171863995
9804-ICWBG,1076.46,41.940000000000005,15.0,0.93393624,1,1005.3450049104,309.93075171863995,135.80175073656,discount,309.93075171863995
0679-IDSTG,1066.4499999999998,41.55,15.0,0.9406957,1,1003.2049292649998,309.57172524274995,135.48073938974997,discount,309.57172524274995
3716-BDVDB,1064.14,41.46,15.0,0.9406957,1,1001.0319221980001,308.90117276930005,135.1547883297,discount,308.90117276930005
3627-FHKBK,1159.62,45.18,15.0,0.87063897,1,1009.6103623913999,308.18362683698996,136.44155435871,discount,308.18362683698996
1310-QRITU,1637.62,30.18,15.0,0.5896832,0,965.6770019839998,307.8069506943999,129.85155029759997,discount,307.8069506943999
8380-PEFPE,1103.41,42.99000000000001,15.0,0.90629494,1,1000.0148997454,307.01521491089,135.00223496181002,discount,307.01521491089
8591-TKMZH,9221.6,66.66,15.0,0.11566323,0,1066.600041768,306.6500146188,144.9900062652,discount,306.6500146188
0868-VJRDR,9102.75,62.43000000000001,15.0,0.115588844,0,1052.176349721,305.83172240234995,142.82645245815,discount,305.83172240234995
2971-SGAFL,2129.35,47.25,15.0,0.47326645,0,1007.7499153074999,305.46247035762497,136.162487296125,discount,305.46247035762497
6061-GWWAV,4579.35,42.120000000000005,15.0,0.216575,0,991.77272625,305.00045418749994,133.76590893749997,discount,305.00045418749994
3199-XGZCY,1660.3,45.150000000000006,15.0,0.6022912,0,999.98407936,304.844427776,134.997611904,discount,304.844427776
7409-KIUTL,1093.4,42.6,15.0,0.90629494,1,990.9428873960001,304.23001058859995,133.6414331094,discount,304.23001058859995
3422-LYEPQ,1093.4,42.6,15.0,0.90629494,1,990.9428873960001,304.23001058859995,133.6414331094,discount,304.23001058859995
5376-DEQCP,1087.2399999999998,42.36,15.0,0.9094373,1,988.7766100519998,303.7118135181999,133.31649150779998,discount,303.7118135181999
8869-TORSS,4344.8,36.21,15.0,0.22331093,1,970.241328664,303.3744650324,130.53619929959999,discount,303.3744650324
0430-IHCDJ,1454.85,29.4,15.0,0.6531968,0,950.30336448,303.206177568,127.54550467199999,discount,303.206177568
6077-BDPXA,1204.36,42.09,15.0,0.8183666,0,985.607998376,302.8727994316,132.8411997564,discount,302.8727994316
8671-KKKOS,2718.07,27.33,15.0,0.3466636,0,942.2559312520001,302.45957593820003,126.33838968780003,discount,302.45957593820003
3244-DCJWY,1081.85,42.150000000000006,15.0,0.9094373,1,983.8747430049999,302.20616005175,132.58121145074998,discount,302.20616005175
1131-SUEKT,8508.0,59.07000000000001,15.0,0.12063377,0,1026.35211516,300.153240306,138.952817274,discount,300.153240306
5186-SAMNZ,1070.3,41.7,15.0,0.9123117,1,976.4472125099999,300.0565243785,131.46708187649998,discount,300.0565243785
9163-GHAYE,1440.24,29.31,15.0,0.6528963,0,940.3273671119999,299.80457848919997,126.0491050668,discount,299.80457848919997
6704-UTUKK,1993.36,27.54,15.0,0.46539897,0,927.7076908392,297.15769179371995,124.15615362588,discount,297.15769179371995
2040-OBMLJ,4509.450000000001,49.02,15.0,0.2189598,0,987.3882701100002,296.5658945385001,133.10824051650002,discount,296.5658945385001
4029-HPFVY,1232.7199999999998,42.18,15.0,0.7841302,0,966.6129801439998,296.1345430503999,129.99194702159997,discount,296.1345430503999
4524-QCSSM,1799.5099999999998,26.79,15.0,0.51245743,0,922.1722698592998,295.9702944507549,123.32584047889497,discount,295.9702944507549
3396-DKDEL,11013.6,69.09,15.0,0.09459144,0,1041.792283584,295.53729925439995,141.2688425376,discount,295.53729925439995
0685-MLYYM,1173.65,42.45,15.0,0.8205334,1,963.01902491,294.6066587185,129.4528537365,discount,294.6066587185
9576-ANLXO,1223.82,41.73,15.0,0.78480333,1,960.4580113206,294.43030396220996,129.06870169809,discount,294.43030396220996
2761-OCIAX,1241.0800000000002,44.82000000000001,15.0,0.78044045,1,968.5890336860001,294.18616179009996,130.2883550529,discount,294.18616179009996
3639-XJHKQ,2170.44,36.36,15.0,0.434003,0,941.9774713200001,293.332114962,126.29662069800003,discount,293.332114962
0390-DCFDQ,1084.93,42.27,15.0,0.8828278,1,957.8063650540001,292.96222776890005,128.6709547581,discount,292.96222776890005
9747-DDZOS,1131.9,44.1,15.0,0.84965575,1,961.7253434250001,292.50387019875,129.25880151375,discount,292.50387019875
4695-VADHF,1818.13,34.470000000000006,15.0,0.5127915,1,932.3216098949999,291.84256346325,124.84824148425,discount,291.84256346325
7191-ADRGF,3693.65,32.58,15.0,0.24995989,0,923.2643476984999,290.562521694475,123.48965215477497,discount,290.562521694475
4342-HENTK,1159.71,42.39000000000001,15.0,0.8183666,1,949.0679296860001,289.78377539010006,127.36018945290002,discount,289.78377539010006
5297-MDOIR,7172.1,48.69,15.0,0.13479541,0,966.766160061,289.67815602135,130.01492400915,discount,289.67815602135
9717-QEBGU,1156.3199999999997,42.18,15.0,0.8183666,0,946.2936669119998,289.0227834191999,126.94405003679998,discount,289.0227834191999
0388-EOPEX,1210.7600000000002,44.64000000000001,15.0,0.78661036,1,952.3963594736001,288.69872581576004,127.85945392104,discount,288.69872581576004
4983-CCWMC,1209.64,41.76,15.0,0.7787889,0,942.0542049960001,287.95897174860005,126.3081307494,discount,287.95897174860005
5442-BHQNG,1152.29,42.21,15.0,0.8183666,0,942.995649514,287.83847732990006,126.44934742710001,discount,287.83847732990006
5949-HGVJL,3011.42,43.83,15.0,0.31454253,0,947.2196656926,287.69688299241,127.08294985389,discount,287.69688299241
3721-CNEYS,1159.63,42.57000000000001,15.0,0.8127149,1,942.4485794870001,287.28700282045,126.36728692305002,discount,287.28700282045
5921-NGYRH,5823.12,44.13,15.0,0.16245478,0,945.9936785135999,286.96778747976,126.89905177703997,discount,286.96778747976
4672-FOTSD,1800.6999999999998,40.35,15.0,0.51849014,0,933.6451950979999,286.42581828429996,125.04677926469998,discount,286.42581828429996
6473-ULUHT,2620.81,50.94,15.0,0.36757967,0,963.3564749327,286.234766226445,129.503471239905,discount,286.234766226445
3966-HRMZA,1283.62,45.03,15.0,0.73592675,0,944.6502948349998,285.59760319224995,126.69754422524997,discount,285.59760319224995
4640-UHDOS,1540.0300000000002,33.57000000000001,15.0,0.5901059,1,908.7807891770001,284.50327621195,121.31711837655001,discount,284.50327621195
2649-HWLYB,6757.150000000001,45.690000000000005,15.0,0.13930827,0,941.3268766305001,283.77440682067504,126.199031494575,discount,283.77440682067504
5271-YNWVR,10571.6,67.89000000000001,15.0,0.0944763,1,998.76565308,281.67797857799997,134.814847962,discount,281.67797857799997
9640-ZSLDC,4751.4,36.36,15.0,0.1909007,0,907.0455859799999,281.1059550929999,121.05683789700001,discount,281.1059550929999
4690-LLKUA,1419.32,27.03,15.0,0.61439127,1,872.0178173364001,278.17623606774,115.80267260046,discount,278.17623606774
